Unnamed: 0;f__;f__Acetobacteraceae;f__Actinomycetaceae;f__Alcaligenaceae;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Bifidobacteriaceae;f__Bradyrhizobiaceae;f__Burkholderiaceae;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Christensenellaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Deferribacteraceae;f__Desulfovibrionaceae;f__Dietziaceae;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Eubacteriaceae;f__Fusobacteriaceae;f__Gemellaceae;f__Helicobacteraceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Methanobacteriaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Neisseriaceae;f__Odoribacteraceae;f__Oxalobacteraceae;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Pseudomonadaceae;f__Rhizobiaceae;f__Rikenellaceae;f__Ruminococcaceae;f__S24-7;f__Sinobacteraceae;f__Spirochaetaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Tissierellaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthomonadaceae
CSM5FZ4O;0.0;0.0;0.0;0.04336224149432955;0.0;0.40226817878585724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2028018679119413;0.0;0.00266844563042028;0.0;0.0;0.0;0.0;0.06404269513008673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02268178785857238;0.0;0.0;0.0;0.0;0.2621747831887925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD7Z;0.008968609865470852;0.0;0.0;0.008968609865470852;0.0;0.6860986547085202;0.0;0.013452914798206279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008968609865470852;0.0;0.0;0.0;0.0;0.0;0.0;0.03587443946188341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008968609865470852;0.0;0.0;0.0;0.008968609865470852;0.0;0.0;0.0;0.03587443946188341;0.17937219730941703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004484304932735426;0.0;0.0;0.0;0.0
CSM5MCVB;0.0023011844331641287;0.0;0.0;0.08602368866328257;0.0;0.0394585448392555;0.0;0.00027072758037225043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.85082910321489;0.0;0.0;0.0;0.0;0.0;0.0;0.00521150592216582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005414551607445009;0.0;0.0;0.0;0.00033840947546531303;0.0;0.0;0.0;0.0;0.015025380710659899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ46;0.06591218694330923;0.0;0.0;0.7659017080582626;0.0;0.055118935345279264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10814209368123232;0.0;0.0;0.0;0.0;0.0;0.0;0.004925075971916588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLIQ;0.09951983537212758;0.0;0.0;0.07711215273808163;0.0;0.018577798102206472;0.0;0.00028581227849548414;0.0;0.0;0.0;0.0;0.0;0.0;0.16394192294500973;0.0;0.0;0.0;0.0;0.000342974734194581;0.0;0.08791585686521093;0.0;0.0005144621012918715;0.0;0.0;0.0;0.0;0.388418886475363;0.0;0.0001714873670972905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018577798102206472;0.0;0.0;0.00028581227849548414;0.0;0.0;0.0;0.0;0.0;0.09237452840974049;0.0;0.0;0.0;0.0;0.0;0.0;0.051960672230479024;0.0;0.0;0.0;0.0;0.0
MSM5FZ8Y;0.08681207004377736;0.0;0.0;0.0;0.0;0.00011726078799249531;0.0;0.0;0.0;0.0;0.0011726078799249532;0.0;0.0;0.0;0.015986554096310193;0.0;0.0;0.0;0.0;0.0;0.0;0.1690509693558474;0.0;0.0;0.0;0.0;0.0;0.0;0.4203408380237649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01700281425891182;0.0;0.0;0.00042995622263914947;0.0;0.010944340212632896;0.0;0.0;0.0;0.12249843652282677;0.0;0.0;0.0;0.0;0.0;0.0;0.0005863039399624766;0.0;0.15505784865540964;0.0;0.0;0.0
ESM5MEDZ;0.0280327868852459;0.0;0.0;0.026721311475409838;0.0;0.019262295081967213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0919672131147541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014754098360655738;0.0;0.0;0.0;0.0;0.03360655737704918;0.0;0.0;0.0;0.001557377049180328;0.0;0.0;0.0;0.0;0.7973770491803279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLIE;0.025661680092059838;0.0;0.0;0.20759493670886076;0.0;0.055466052934407366;0.003912543153049482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005753739930955121;0.0;0.0;0.0;0.0;0.0018411967779056386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12313003452243959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002991944764096663;0.0;0.0;0.0;0.0010356731875719217;0.0;0.0;0.0;0.004487917146144995;0.0;0.0;0.0;0.0014959723820483315;0.5718066743383199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVD;0.047619047619047616;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ4G;0.008459640465280225;0.0;0.0;0.0;0.0;0.011514510633298084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01268946069792034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9673363882035013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLHZ;0.0017595307917888563;0.0;0.0;0.046041055718475075;0.0;0.5266862170087977;0.0;0.00249266862170088;0.0;0.0;0.0;0.0;0.0;0.0001466275659824047;0.0007331378299120235;0.0;0.0004398826979472141;0.0;0.0;0.0005865102639296188;0.0;0.0005865102639296188;0.0;0.0032258064516129032;0.0;0.0;0.0;0.0;0.024926686217008796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001466275659824047;0.0002932551319648094;0.0;0.0;0.0016129032258064516;0.0;0.0;0.0;0.0;0.038856304985337244;0.03563049853372434;0.0;0.0;0.031378299120234605;0.2818181818181818;0.0;0.0;0.0;0.0;0.0001466275659824047;0.0;0.0;0.0021994134897360706;0.0002932551319648094;0.0;0.0;0.0
HSM5MD47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCUI;0.00405457235219988;0.0;0.0;0.031011999342501782;0.0;0.009478932661224043;0.02251931401019122;0.0009862473289134841;0.0;0.0;0.0;0.0;0.0;0.0;0.002575201358829653;0.0;0.0;0.0;0.0;0.0;0.0;0.0007670812558215988;0.0;0.0;0.0;0.0;0.0;0.0;0.13675962960933646;0.0005479151827297135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027395759136485673;0.0;0.08657059887129473;0.003013533505013424;0.0;0.0;0.0;0.0006574982192756561;0.011287052764232097;0.0;0.0;0.00016437455481891402;0.688345844063339;0.0;0.0;0.0;0.0;0.0;0.0;0.0009862473289134841;0.0;0.0;0.0;0.0;0.0
CSM5FZ44;0.008403361344537815;0.0;0.0;0.10084033613445378;0.0;0.8151260504201681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04201680672268908;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025210084033613446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008403361344537815;0.0;0.0;0.0;0.0
MSM5LLIO;0.05311491685281708;0.0;0.0;0.0;0.0;0.005026061057334326;0.00012410027302060066;0.0011789525936957061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002482005460412013;0.0;0.0;0.0;0.0;0.0;0.0;0.05255646562422437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027922561429635146;0.0;0.0;0.0;0.0002482005460412013;0.0;0.0;0.0;0.0008687019111442045;0.0;0.0;0.0;0.0008066517746339042;0.8830354926780839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEBL;0.006212872636110959;0.0;0.0;0.0016349664831870946;0.0;0.015968172652460623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22867731211510164;0.0;0.0;0.0;0.0;0.0;0.0;0.029429396697367705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027249441386451576;0.0;0.0;0.0;0.0;0.1725979617417843;0.0;0.0;0.0;0.005231892746198703;0.0;0.0;0.0;0.00016349664831870946;0.539102948389558;0.0;0.0;0.0;0.0;0.0;0.0;0.0007084854760477411;0.0;0.0;0.0;0.0;0.0
MSM5LLHK;0.08827026362182773;0.0;0.0;0.15062933049075478;0.0;0.004878848755688574;0.000368988561354598;8.199745807879956e-05;0.0;0.0;0.0;0.0;0.0;0.00045098601943339755;0.0012299618711819934;0.0;0.000368988561354598;0.0;0.0;0.024681234881718667;0.0;0.005739822065515969;0.0;0.0;0.0;0.0;0.0;0.0;0.18892214341355418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025009224714033864;0.0;0.0;0.0;0.0;0.0;0.0;0.00028699110327579845;0.0;0.0;0.0;0.002418925013324587;0.48558894674265096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04030175064572998;0.0032798983231519824;0.0;0.0
CSM5MCU4;0.1935483870967742;0.0;0.0;0.28993855606758834;0.0;0.08026113671274962;0.009600614439324117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006528417818740399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18663594470046083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008832565284178187;0.22465437788018433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVV;0.08887024181859791;0.0;0.0;0.009154016324662445;0.0;0.05088107407124876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022885040811656114;0.00747577999847433;0.0;0.0;0.0;0.0;0.0;0.0;0.6516133953772217;0.0;0.0;0.0;0.0;0.0;0.0;0.0971851399801663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004577008162331223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07086734304676176;0.0;0.0;0.0;0.0;0.0;0.0;0.0012968189793271798;0.0;0.02196963917918987;0.0;0.0;0.0
MSM5LLH6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLGD;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZA2;0.044407039020658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008569242540168324;0.0;0.0;0.0;0.017383320581484316;0.0;0.0;0.0;0.0;0.0;0.0;0.11724560061208875;0.0;6.120887528691661e-05;0.0;0.0;0.0;0.0;0.5363733741392502;0.0;0.0;6.120887528691661e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02127008416220352;0.0;0.0;0.0;0.0;0.00973221117061974;0.0;0.0;0.09022188217291507;0.14974751338944148;0.0;0.0;0.0;0.0;0.0;0.0;0.0013465952563121652;0.0;0.011293037490436112;0.0;0.0;0.0
MSM5LLE9;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEEC;0.008595988538681949;0.0;0.0;0.0;0.0;0.4813753581661891;0.011461318051575931;0.0;0.0;0.0;0.0;0.0;0.0;0.0028653295128939827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0057306590257879654;0.0;0.0;0.0;0.0;0.034383954154727794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028653295128939827;0.0028653295128939827;0.0;0.0;0.011461318051575931;0.0;0.0;0.0;0.008595988538681949;0.0028653295128939827;0.0;0.0;0.16905444126074498;0.21203438395415472;0.0;0.0;0.0;0.0;0.03151862464183381;0.0;0.0;0.014326647564469915;0.0;0.0;0.0;0.0
HSM5MD4B;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCV3;0.029603223806571606;0.0;0.0;0.29184748915065095;0.0;0.07191568505889646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015809051456912585;0.0;0.0;0.0;0.0;0.00030998140111593303;0.0;0.5362678239305642;0.0;0.0;0.0;0.0;0.0;0.0;0.04618722876627402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020148791072535648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006044637321760695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEA7;0.0031037534894126115;9.726585676629932e-07;3.890634270651973e-06;0.0;9.726585676629932e-07;0.28307963155693455;0.0;0.00032486796159943973;9.726585676629932e-07;9.726585676629932e-07;0.000579704506327144;2.9179757029889796e-06;2.042582992092286e-05;4.571495268016068e-05;0.001304335139236074;9.726585676629932e-07;0.0002305200805361294;7.781268541303946e-06;0.0;0.00019842234780325063;0.0;0.14317728647712794;0.0;0.011427765511472508;0.0;0.1251266887784381;9.726585676629932e-06;0.0;0.07923763021466575;0.0007324119014502339;9.726585676629932e-07;0.0008530215638404451;0.0;0.0;5.4468879789127626e-05;3.890634270651973e-06;4.863292838314966e-06;0.00034237581581737363;0.0002295474219684664;2.3343805623911837e-05;0.0;0.0;0.0387993502640768;5.8359514059779595e-05;1.556253708260789e-05;9.726585676629932e-07;0.0001585433465290679;9.532053963097334e-05;9.726585676629932e-07;0.0;0.001576679538181712;0.23563626460203674;0.0;0.0;0.0;1.9453171353259864e-05;0.002065926797716198;1.3617219947281906e-05;0.002049391602065927;0.06937292702142767;0.0;0.0;9.726585676629932e-07;4.863292838314966e-06
MSM5LLGX;0.020914345769837098;0.0;0.0;0.017761429322122962;0.0;0.0441408302679979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014713610089332632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09322122963741461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016815554387808723;0.0;0.0;0.0;0.0018917498686284813;0.0;0.0;0.0;0.0;0.8189174986862848;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD5H;0.061717044017928976;0.0;0.0;0.2806573957016435;0.0;0.008964486840593035;0.0;0.005171819331111367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034478795540742444;0.0;0.05252269854039766;0.0;0.0;0.0;0.0;0.0;0.0;0.07240547063555913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014596023445580968;0.0;0.0;0.0;0.002413515687851971;0.016090104585679808;0.0;0.0;0.0;0.48511665325824616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
