Unnamed: 0;g__;g__AF12;g__Acidaminococcus;g__Acidocella;g__Acinetobacter;g__Actinobacillus;g__Actinomyces;g__Adlercreutzia;g__Aggregatibacter;g__Agrobacterium;g__Akkermansia;g__Allobaculum;g__Alloscardovia;g__Anaerofustis;g__Anaerostipes;g__Anaerotruncus;g__Atopobium;g__Bacillus;g__Bacteroides;g__Bifidobacterium;g__Bilophila;g__Blautia;g__Bradyrhizobium;g__Bulleidia;g__Burkholderia;g__Butyricimonas;g__CF231;g__Campylobacter;g__Cardiobacterium;g__Christensenella;g__Chryseobacterium;g__Citrobacter;g__Clostridium;g__Collinsella;g__Conchiformibius;g__Coprobacillus;g__Coprococcus;g__Corynebacterium;g__Cryocola;g__Desulfovibrio;g__Dialister;g__Dietzia;g__Dorea;g__Dysgonomonas;g__Eggerthella;g__Eikenella;g__Enterobacter;g__Enterococcus;g__Epulopiscium;g__Erwinia;g__Eubacterium;g__Faecalibacterium;g__Flexispira;g__Fusobacterium;g__Granulicatella;g__Haemophilus;g__Helicobacter;g__Holdemania;g__Hydrogenophaga;g__Klebsiella;g__Lachnobacterium;g__Lachnospira;g__Lactobacillus;g__Lactococcus;g__Lautropia;g__Leptotrichia;g__Leuconostoc;g__Megasphaera;g__Methanobrevibacter;g__Morganella;g__Moryella;g__Mucispirillum;g__Neisseria;g__Odoribacter;g__Oribacterium;g__Oscillospira;g__Oxalobacter;g__Paenibacillus;g__Parabacteroides;g__Paraprevotella;g__Parvimonas;g__Pediococcus;g__Peptococcus;g__Peptoniphilus;g__Phascolarctobacterium;g__Porphyromonas;g__Prevotella;g__Proteus;g__Pseudomonas;g__Ralstonia;g__Roseburia;g__Rothia;g__Ruminococcus;g__Selenomonas;g__Serratia;g__Staphylococcus;g__Streptococcus;g__Sutterella;g__Treponema;g__Turicibacter;g__Vagococcus;g__Variovorax;g__Veillonella;g__WAL_1855D;g__YRC22;g__cc_115;g__ph2
CSM5MCVH;0.724025974025974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015656565656565657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021645021645021645;0.0006493506493506494;0.0;0.005303030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01865079365079365;0.00036075036075036075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005266955266955267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004653679653679654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028246753246753246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18661616161616162;0.0;0.008513708513708513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00183982683982684;0.0;0.0;0.0;0.0
MSM5LLHM;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5MD87;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCV1;0.2056818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7454545454545455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019318181818181818;0.0;0.0;0.0;0.0;0.029545454545454545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5YRY7;0.16408668730650156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03715170278637771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6904024767801857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06811145510835913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006191950464396285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034055727554179564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEE6;0.16326530612244897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5306122448979592;0.0;0.02040816326530612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02040816326530612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1836734693877551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04081632653061224;0.0;0.0;0.0;0.0;0.0;0.0;0.04081632653061224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ3Z;0.2696522153406384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08623153882801333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033349213911386373;0.0;0.0;0.0;0.0;0.0;0.0;0.6407813244402096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZ9N;0.11725686647089308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003351183278631888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26294696838832265;0.002573846951114182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022283641388840905;0.0;0.0;0.0;0.0;0.0;0.0001554672655035412;0.007514251166004491;3.4548281223009156e-05;0.2709621696320608;0.0;0.0;0.0;0.0016237692174814304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005700466401796511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007600621869062014;0.0;0.0011919157021938159;0.0;0.0;0.0;0.0;0.32883054068060114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5GEZA;0.10857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009523809523809525;0.0;0.0;0.0;0.6152380952380953;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005714285714285714;0.0;0.0;0.0;0.0019047619047619048;0.0;0.0019047619047619048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14476190476190476;0.0;0.0;0.0;0.0019047619047619048;0.0;0.0;0.0;0.0;0.0;0.0019047619047619048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03238095238095238;0.0;0.0;0.030476190476190476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.02095238095238095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5FZBQ;0.09545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20833333333333334;0.0007575757575757576;0.0030303030303030303;0.0;0.0;0.0;0.0;0.0;0.0;0.0007575757575757576;0.0;0.0;0.0;0.0;0.0007575757575757576;0.0;0.0;0.0;0.0022727272727272726;0.0;0.0;0.0;0.0030303030303030303;0.0;0.006060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006060606060606061;0.0;0.0;0.0;0.007575757575757576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007575757575757576;0.0;0.0;0.0;0.0015151515151515152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015151515151515152;0.0;0.0;0.0007575757575757576;0.0015151515151515152;0.0;0.0;0.0;0.0;0.0;0.0;0.6227272727272727;0.0;0.0;0.0;0.0;0.0;0.0007575757575757576;0.0;0.0;0.0;0.0022727272727272726;0.015151515151515152;0.0;0.0;0.0;0.0;0.01893939393939394;0.0;0.0;0.0;0.0
HSM5MD3L;0.33591613491340017;0.0;0.0;0.0;0.0;0.0;0.00045578851412944393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17274384685505925;0.02643573381950775;0.03236098450319052;0.0022789425706472195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031905195989061076;0.0;0.0;0.0;0.008204193254329991;0.0;0.0;0.0;0.043299908842297175;0.0;0.03099361896080219;0.0;0.00045578851412944393;0.0;0.0;0.0;0.0;0.0;0.0;0.07976298997265269;0.0;0.0;0.0;0.017775752051048314;0.0;0.00045578851412944393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006381039197812215;0.0;0.008204193254329991;0.0;0.0;0.0027347310847766638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013673655423883319;0.0;0.03555150410209663;0.0;0.0;0.0;0.009115770282588878;0.18003646308113036;0.0;0.0;0.0;0.0;0.0022789425706472195;0.0;0.0;0.0;0.0
ESM5MEE2;0.11712285168682368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09038828771483132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.734139613834076;0.0;0.0;0.0;0.031190324633991087;0.0;0.0;0.0;0.0;0.0;0.0046679397411415234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004031402503713134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001273074474856779;0.0;0.0;0.0;0.0;0.01718650541056652;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLGT;0.31350017024174326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019662921348314606;0.0;0.004937010554988083;0.001617296561116786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005362614913176711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008767449778685734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24310520939734423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0343037112700034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12606401089547156;0.0;0.0;0.0009363295880149813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07065032345931223;0.0;0.006298944501191692;0.0;0.0;0.0;0.0;0.1647940074906367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5LLFS;0.1925108270835534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015369177141649941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00142600612654484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4091581282349213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20603147776486744;0.01906623006232175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015844512517164888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1335692405197;0.0;0.022235132565754726;0.0;0.0;0.0;0.0;0.0004753353755149467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
MSM5FZ9Q;0.49820284234670953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9117028068764926e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012059873726028045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010522830996240156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03245524840975195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005320532526188844;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004019957908676015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018917448982004776;0.0;0.02380051550048476;0.0;0.0;0.0;0.0;0.4367802501832628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HSM5FZBT;0.6553243574051407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012403100775193798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009791921664626683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00897592819257446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010607915136678907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026111791105671153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033455732354141167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003182374541003672;0.0;0.003916768665850673;0.0;0.0;0.0;0.0;0.29865361077111385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5MCVZ;0.3485838779956427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16884531590413943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05337690631808279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05228758169934641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010893246187363835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0457516339869281;0.0;0.0;0.0;0.0;0.0;0.0;0.3202614379084967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ4I;0.21786600496277916;0.0;0.0;0.0;0.0;0.0;0.001488833746898263;0.0024813895781637717;0.0;0.0004962779156327543;0.02977667493796526;0.04665012406947891;0.0;0.0;0.0;0.0;0.0009925558312655087;0.0;0.01836228287841191;0.020347394540942927;0.001488833746898263;0.010421836228287842;0.001488833746898263;0.0;0.0;0.001488833746898263;0.0;0.001488833746898263;0.0;0.0;0.0;0.0;0.0004962779156327543;0.0004962779156327543;0.0;0.0;0.008933002481389578;0.002977667493796526;0.0;0.0;0.001488833746898263;0.0;0.0009925558312655087;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009429280397022333;0.0;0.001488833746898263;0.0;0.0064516129032258064;0.0;0.0;0.0;0.0;0.0;0.0009925558312655087;0.018858560794044667;0.0034739454094292804;0.0024813895781637717;0.005459057071960298;0.0;0.0;0.011910669975186104;0.0;0.0;0.0;0.0034739454094292804;0.0;0.0;0.006947890818858561;0.0;0.0;0.0;0.002977667493796526;0.0;0.0;0.0;0.0;0.002977667493796526;0.0;0.01488833746898263;0.0034739454094292804;0.0;0.45707196029776676;0.0009925558312655087;0.0019851116625310174;0.03325062034739454;0.0;0.0;0.0;0.02977667493796526;0.0;0.0034739454094292804;0.004466501240694789;0.0;0.0;0.0034739454094292804;0.0;0.0;0.0;0.0
MSM5LLE5;0.1500390494254156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.462791476068281e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022760236527948233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.925582952136562e-05;0.002432221354457213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022313957380341405;0.0;0.002476849269217896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004440477518687939;0.0;0.0;0.0;0.0;0.8355684480642642;0.0;0.00040165123284614524;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ3X;0.3375575649601667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009849070556993512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006722915055968268;0.0;0.0;0.0;0.002184947393189687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012605465729940502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001680728763992067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6369625869777136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSM5FZ3N;0.39134662129314535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03889158969372873;0.0;0.0;0.007049100631988332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007292173067574137;0.0;0.0;0.0;0.0012153621779290229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5182304326689353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006319883325230919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01434127369956247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015313563441905688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5GEZ8;0.13899337273867096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.031613827691205444;0.008507970625111947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007164606842199534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017015941250223894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35339423249149204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.030091348737238045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010746910263299301;0.0;0.0;0.005194339960594662;0.0;0.0;0.0006269030986924592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002597169980297331;0.0;0.0;0.0;0.0;0.41581586960415545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ESM5MEEB;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
