3.422613331533064587e-03;-5.034047662434633016e-03;1.773872844636084981e-02;1.361041727260322784e-02;-9.869457706919780582e-02;1.049480040836361623e-03
-2.705694536298841515e-03;1.736590544576630674e-02;-1.306854632737212106e-02;-1.815577732641078523e-02;1.375931198092358865e-01;-1.015919965270158966e-02
7.627081360409984807e-03;1.665214340640937263e-03;-3.259710917127479207e-02;-3.765071165353309907e-02;1.091538823042512429e-01;-6.753001108010097406e-04
-4.425201394030875771e-03;-5.433814088039690474e-03;7.875511763187383052e-03;-4.302558180792053627e-02;1.676452740439773881e-01;5.767137649103807467e-03
9.984658270441341618e-03;-3.607914595550746999e-03;-5.731969673179164448e-02;-8.024657784442942865e-02;9.378690919465448861e-02;2.089856913962223357e-03
-7.369530365824587641e-03;-5.803893341853699935e-03;1.061749183260536356e-01;1.230045453896441432e-01;-4.295078851866297454e-01;-2.276144827150210919e-04
9.309417934916398157e-03;-4.033810530792750551e-03;-4.018798050897247343e-02;-3.091008410973541259e-02;1.003077549292541587e-01;-8.297009245367394309e-04
-6.128463645255962169e-03;-5.628929118580466157e-03;8.137590295781238492e-02;8.363311217717554757e-02;-3.510519165916088924e-01;3.325697468460333205e-04
1.488717567631857135e-02;-4.307774450457146735e-03;-5.891179794532557662e-02;-6.486363138739927037e-02;9.811175071441288753e-02;2.030906508131236164e-03
7.057621041461517412e-03;5.447575816130215132e-03;-4.732174738770772437e-02;-5.807238426579435647e-02;9.675436570281716053e-02;-3.249641674784572564e-03
-1.617693279320153721e-03;-5.589756982132035833e-03;3.928226940261262019e-03;-3.622363399673997342e-02;1.640810841138791443e-01;5.568692610337017124e-03
1.567904743107509510e-03;-3.511599522535314972e-05;1.186023656839514662e-02;9.159680766511428887e-03;-7.868679848879114869e-02;-1.038896310439902174e-03
-2.083835639499080974e-02;3.555750444428140006e-02;3.823867654317332498e-02;3.822113940070145932e-02;1.672597912349878257e-01;-1.758765010351758321e-02
-4.941427464638581055e-04;1.479454097173663225e-02;-2.398098900694589294e-02;-2.914565259824543689e-02;1.127744693615414656e-01;-7.950145485948047902e-03
2.486650322023510693e-03;4.609905351218484063e-03;-4.963766529756310358e-02;-7.377636326219856600e-02;8.958666255749105078e-02;-2.636459807493739260e-03
3.276069584293888389e-03;-1.202995662365450571e-03;8.775183173541513393e-03;3.234890272607945233e-02;-1.094071736483880758e-01;-9.338091525193415203e-04
1.392971744801568650e-02;-4.365982010288151430e-03;-5.116679656753040512e-02;-5.528604103426743022e-02;7.968294361961557326e-02;2.152846114611987795e-03
1.643332891773157658e-03;-5.212375346962869020e-03;5.263682605550052546e-02;4.865979856294363332e-02;1.397677925493706896e-01;1.700274479590972070e-03
1.387657981765618581e-02;-4.256445813488710615e-03;-5.566882312812553718e-02;-6.394940118885025782e-02;8.679366363849505550e-02;1.976041634498686660e-03
4.519454646750260991e-03;7.358831580756956987e-03;-2.916329673423506338e-02;-3.243169871436644980e-02;4.710101714050075189e-02;-4.646160172722501973e-03
1.339722672348506866e-02;-2.262783845162901451e-03;-5.651057234577942789e-02;-6.203842996683346656e-02;9.735420280852870312e-02;9.021042021718450555e-04
-2.845917108348544871e-03;-5.925456799921481436e-03;6.069662026169886371e-02;6.171124087675729231e-02;-8.674649991576539876e-02;3.344039542239611324e-03
1.051858981788206596e-02;-4.550893454583263692e-03;-3.908062376227664642e-02;-4.578989405601284479e-02;4.338993947631281795e-02;1.886156937357853607e-03
1.190741188845856856e-03;-5.228462999008871848e-03;4.268002745244621476e-02;5.074755432155048096e-02;-2.265772559939212283e-01;6.410474368412315401e-04
-2.977759693984188220e-03;-4.679113142511096175e-03;3.588490970597602719e-02;2.346673246924786682e-02;-1.597035636330375596e-01;-1.811101649958999510e-04
-9.886096488333002595e-05;-5.508155875856292696e-03;4.022365450534996778e-02;3.930827418933065254e-02;-9.601396117951968567e-02;2.493367750830715115e-03
-3.186373315308455283e-03;-3.678970081037390063e-03;6.380686132705888636e-02;8.805713715070807857e-02;-2.859587592943007572e-01;-5.399988876478582951e-04
-6.478976868561910768e-03;-6.736725801126231157e-03;6.855895670026455890e-02;5.602135146903094998e-02;2.022927262992043340e-01;7.863826585204593961e-03
-4.552558920839390802e-03;-4.946769200100599451e-03;-4.793746320786827775e-02;-1.457294898385368687e-01;7.375492503867346616e-02;3.623000745823956332e-03
7.388465614983635507e-03;-1.029691843587730382e-03;-3.195282936393074175e-02;-4.611865642151249250e-02;1.132351685918967094e-01;5.395690867440319305e-04
5.394299191995237386e-03;-1.720422596453700546e-03;-1.361575192685710338e-03;-6.295000994274089524e-03;1.494720315892800466e-01;9.614813371196464674e-04
9.575938139918542882e-03;2.871604090911797445e-03;-5.040193692273831072e-02;-5.913929042351379062e-02;9.232275066893824711e-02;-1.385476041412989859e-03
8.921603186294707263e-03;-4.272144785606686763e-03;-5.088482664999054855e-02;-8.060680853895640929e-02;5.942682480387325578e-02;2.066990240553759090e-03
-6.277679211287421138e-03;-5.743651620259436485e-03;9.927399076802943811e-02;1.139337427015638116e-01;-3.703797911051027736e-01;-1.282073922600340528e-04
1.463090059793412806e-02;-4.325001527340810101e-03;-5.701090519540255586e-02;-6.270042126824171280e-02;9.203646880649345163e-02;2.004900744166610710e-03
-5.321808684837963169e-04;-5.181899239042101445e-03;4.602780724784133470e-02;5.162332932690773951e-02;-2.363778091604654408e-01;6.322854807694306767e-04
1.488717567631857135e-02;-4.307774450457146735e-03;-5.891179794532557662e-02;-6.486363138739927037e-02;9.811175071441288753e-02;2.030906508131236164e-03
1.085353384351941258e-02;-3.917163821869648274e-03;-3.708287089409722376e-02;-4.280058936782179385e-02;2.948413303050921586e-02;1.392255518622465080e-03
-5.341102282003231880e-03;-5.559601803353938013e-03;7.385387143532443077e-02;7.416926396340883798e-02;-3.334576892802978421e-01;3.176598596813708249e-04
1.461102969796912107e-02;-4.275593723103272847e-03;-5.729188146463576325e-02;-6.174295681767695554e-02;9.302337967015063269e-02;1.981706977804671612e-03
-1.250140865590214367e-02;2.918415210359480427e-02;4.678636617222360801e-03;-2.572245572749504313e-04;1.481951533503685359e-01;-1.496950329356998809e-02
1.012035850111067670e-02;-4.472118144215287902e-03;-4.670928116977424160e-02;-7.106429026224117540e-02;1.053914321692994011e-01;2.651980789109276582e-03
6.692108868745679992e-03;-4.548307994064821475e-03;-4.779641992590112631e-02;-8.687239950993570770e-02;4.174618305469914720e-02;2.175263295729728662e-03
-1.264847900229109506e-03;-6.212140608462845756e-03;4.746055681442661045e-02;4.362519615752807889e-02;1.723779793469062127e-01;6.318880415422428905e-03
-7.369530365824587641e-03;-5.803893341853699935e-03;1.061749183260536356e-01;1.230045453896441432e-01;-4.295078851866297454e-01;-2.276144827150210919e-04
-7.369530365824587641e-03;-5.803893341853699935e-03;1.061749183260536356e-01;1.230045453896441432e-01;-4.295078851866297454e-01;-2.276144827150210919e-04
7.103696255692852797e-03;-6.134947398308239009e-04;-1.978765683995330898e-02;-2.312004246939598426e-02;6.859649143438166508e-02;2.858107955211328034e-04
1.488717567631857135e-02;-4.307774450457146735e-03;-5.891179794532557662e-02;-6.486363138739927037e-02;9.811175071441288753e-02;2.030906508131236164e-03
-4.225626393919611895e-03;-2.611285872668257183e-03;6.063089706115652733e-02;6.973655408443388271e-02;-2.506824329271776786e-01;-4.231508304367850512e-03
-7.369530365824587641e-03;-5.803893341853699935e-03;1.061749183260536356e-01;1.230045453896441432e-01;-4.295078851866297454e-01;-2.276144827150210919e-04
-4.749498946924233904e-03;-5.654246169862573584e-03;2.523592405943956424e-02;-1.297606693362628530e-02;1.358740861577122372e-01;5.729405136385914629e-03
-2.934902575399163036e-02;2.893157577569198564e-03;5.528415946852177631e-02;5.664174446263206542e-02;1.577517510085166275e-02;-2.307881349067797405e-02
1.328230193613648066e-02;-4.050346857467646174e-03;-5.136636022901101134e-02;-5.843639331805526582e-02;7.382633965641346996e-02;1.768517043851661717e-03
5.357653523947308698e-03;-1.715787954999320377e-03;-4.968268983376362968e-02;-8.346301924062690669e-02;8.922840819300209558e-02;1.112867850668338311e-03
-4.369380542828953952e-04;-5.976863459341004263e-03;4.019707555337127119e-02;3.940669800555094554e-02;2.003678906253745229e-01;6.602886299058574431e-03
-1.781904179764558574e-02;1.249429109032382593e-02;8.480991242826849130e-02;8.150007015482454986e-02;2.460859207113439973e-01;-4.483544494734151113e-03
7.080281831544720135e-03;1.042144728170192386e-03;-2.814569203637764735e-02;-3.390919126711421788e-02;1.748496228984011691e-02;-1.338891529277051696e-03
1.488717567631857135e-02;-4.307774450457146735e-03;-5.891179794532557662e-02;-6.486363138739927037e-02;9.811175071441288753e-02;2.030906508131236164e-03
-7.369530365824587641e-03;-5.803893341853699935e-03;1.061749183260536356e-01;1.230045453896441432e-01;-4.295078851866297454e-01;-2.276144827150210919e-04
-2.496868349084956085e-02;4.792684577165902404e-02;1.369080579369025448e-02;3.422793766528985787e-02;1.706568556795986513e-01;-2.563207655730653789e-02
-1.866233336228282757e-03;-3.818583983598257490e-03;-5.065072378591006091e-02;-1.184901996586136957e-01;6.081388259770467014e-02;2.293868555706523888e-03
-6.514157683017171921e-03;-5.764680963129946781e-03;-9.487732289065592406e-02;9.856097501240047576e-01;2.188732121340198136e-02;-7.803082607142354217e-05
5.839515758096845699e-03;-3.866499669830890211e-03;6.520275990090603976e-03;1.241274813552895517e-03;1.501607891900027525e-01;1.609193987973329748e-03
-2.068239712554247045e-02;3.115206539070827091e-02;4.807654651062857887e-02;4.455416291023094055e-02;2.076988009070482588e-01;-1.441698016623161986e-02
-9.875383225196297798e-02;7.724630795092887747e-02;-1.142911862308461021e-02;-1.027855236043820064e-01;1.480811521753044868e-01;1.276604489760712127e-02
1.488717567631857135e-02;-4.307774450457146735e-03;-5.891179794532557662e-02;-6.486363138739927037e-02;9.811175071441288753e-02;2.030906508131236164e-03
-6.494824729686885303e-03;-5.981890243796310520e-03;9.108081242099243247e-02;9.911467593125046494e-02;-2.672833019986628478e-01;1.702415406468857145e-03
-1.890805207240789810e-03;-5.485046871419506365e-03;6.595420895732015398e-02;7.581928291898969163e-02;-2.550921333199567820e-01;5.736819456897823818e-04
2.030851056671129345e-03;-5.115565182560501307e-03;3.114490116582568913e-02;3.229323364438205224e-02;-1.792365279456231419e-01;1.315794510938098592e-03
-2.548770741694770386e-03;-4.939084851192236322e-03;-4.127410785294215873e-02;-1.231082946813589485e-01;5.846109782000500493e-02;3.360296771422451121e-03
-1.397920781181043876e-03;3.133185447647756456e-04;-2.133615236837923396e-02;-6.654038843920527524e-02;1.380098440601633392e-01;1.320700473505328652e-03
-1.673680504056108791e-03;-5.006564953835424513e-03;5.625061851614549663e-02;7.819717157414117492e-02;-2.727505674058124940e-01;2.412744415109041520e-04
-6.426637581345454216e-03;-4.210105387490717908e-03;8.861975586074653799e-02;1.013072594693183032e-01;-3.508843215353598666e-01;-1.290509447446482820e-04
1.899960792806484108e-03;-1.105783122748234260e-03;-1.396486407259462693e-02;-8.241369992776467063e-03;-1.578529136680310863e-02;-5.394566275373313506e-04
8.481552891525771451e-03;1.703321757771697866e-03;-3.874829399319427298e-02;-4.464571761766551045e-02;5.295939200596350149e-02;-1.516403531715106124e-03
1.033963678318435865e-02;-4.327023940309887400e-03;-5.397615843290765048e-02;-7.946314823001861261e-02;8.857555657796059578e-02;2.384905500362000629e-03
1.413119256167020242e-02;-4.044853435349869165e-03;-5.479816176843468195e-02;-6.042825704779553053e-02;9.162635868008617290e-02;1.890482462500946365e-03
-2.293747145892632670e-03;-5.477634434461946776e-03;-1.333435234107546198e-02;-7.139105232028816750e-02;1.467202343724102742e-01;5.123360286502799329e-03
1.332247436060501455e-03;-4.861396026434388999e-03;-1.703410564505690797e-02;-5.808342645470702947e-02;1.314506154099418234e-01;4.251722569868532017e-03
4.260989428728568888e-03;-4.679273055083636723e-03;-3.495859963908382051e-02;-7.588766902046079066e-02;-1.463279252278912009e-03;2.030632616737899562e-03
-9.346611998114158493e-03;7.889252262873416854e-03;-1.382636825511507871e-02;-5.630400671953788433e-02;9.123053344338884207e-02;2.197706137178156646e-03
-2.551843184480015719e-03;-4.497448595448554423e-03;-7.313897043966448297e-02;-1.810176797649150071e-01;8.642343691509632442e-02;3.064231040899345702e-03
-4.912949072453367746e-03;-5.368192260611985046e-03;-2.659769541639292467e-02;-1.091036564183935353e-01;1.269318822293955540e-01;4.834274458220873087e-03
1.395239958082637906e-02;-4.375053989670135181e-03;-5.203686608264303237e-02;-5.709263355596910089e-02;7.806118165238472295e-02;1.964879854125042066e-03
3.971701426034457069e-03;-3.095685912237244441e-03;-5.709162789853033243e-02;-1.036417406548224146e-01;7.544435469978671982e-02;1.705013717922752728e-03
2.522338986239036889e-03;-5.138951612344120831e-03;3.280304442766285300e-02;3.950757793318037531e-02;-1.950102692306109609e-01;7.761726243277594075e-04
